amount,#total,#benign,#fraud,%fraud
42.73,74,74,0,0.0
40.03,74,74,0,0.0
37.09,74,74,0,0.0
42.48,74,74,0,0.0
42.76,74,74,0,0.0
43.11,74,74,0,0.0
43.06,74,74,0,0.0
42.58,73,73,0,0.0
42.8,73,73,0,0.0
39.28,73,73,0,0.0
40.5,73,73,0,0.0
37.82,73,73,0,0.0
40.45,73,73,0,0.0
37.66,73,73,0,0.0
38.67,73,73,0,0.0
35.42,73,73,0,0.0
42.67,73,73,0,0.0
43.88,73,73,0,0.0
45.22,73,73,0,0.0
43.85,73,73,0,0.0
41.96,73,73,0,0.0
41.1,73,73,0,0.0
45.69,73,73,0,0.0
43.71,73,73,0,0.0
42.33,73,73,0,0.0
46.26,73,73,0,0.0
42.52,73,73,0,0.0
39.56,73,73,0,0.0
47.4,73,73,0,0.0
46.19,72,72,0,0.0
46.0,72,72,0,0.0
42.9,72,72,0,0.0
47.02,72,72,0,0.0
45.95,72,72,0,0.0
44.68,72,72,0,0.0
46.84,72,72,0,0.0
42.71,72,72,0,0.0
44.9,72,72,0,0.0
46.62,72,72,0,0.0
45.18,72,72,0,0.0
43.19,72,72,0,0.0
41.82,72,72,0,0.0
44.84,72,72,0,0.0
40.92,72,72,0,0.0
40.72,72,72,0,0.0
39.7,72,72,0,0.0
48.21,72,72,0,0.0
41.52,72,72,0,0.0
39.92,72,72,0,0.0
37.91,72,72,0,0.0
46.39,72,72,0,0.0
41.44,72,72,0,0.0
40.12,72,72,0,0.0
39.47,72,72,0,0.0
41.77,72,72,0,0.0
50.12,72,72,0,0.0
43.96,72,72,0,0.0
32.64,72,72,0,0.0
46.63,72,72,0,0.0
41.06,72,72,0,0.0
38.11,72,72,0,0.0
34.75,71,71,0,0.0
45.19,71,71,0,0.0
46.45,71,71,0,0.0
38.71,71,71,0,0.0
40.75,71,71,0,0.0
41.8,71,71,0,0.0
43.35,71,71,0,0.0
41.59,71,71,0,0.0
39.52,71,71,0,0.0
45.38,71,71,0,0.0
48.99,71,71,0,0.0
46.9,71,71,0,0.0
40.79,71,71,0,0.0
45.58,71,71,0,0.0
40.3,71,71,0,0.0
43.31,71,71,0,0.0
45.72,71,71,0,0.0
37.96,71,71,0,0.0
44.03,71,71,0,0.0
43.93,71,71,0,0.0
46.64,71,71,0,0.0
44.82,71,71,0,0.0
41.34,71,71,0,0.0
41.17,71,71,0,0.0
36.7,71,71,0,0.0
46.43,70,70,0,0.0
42.82,70,70,0,0.0
46.5,70,70,0,0.0
41.24,70,70,0,0.0
44.79,70,70,0,0.0
41.19,70,70,0,0.0
43.01,70,70,0,0.0
48.63,70,70,0,0.0
39.24,70,70,0,0.0
45.45,70,70,0,0.0
45.83,70,70,0,0.0
46.86,70,70,0,0.0
39.15,70,70,0,0.0
43.84,70,70,0,0.0
42.38,70,70,0,0.0
45.81,70,70,0,0.0
44.08,70,70,0,0.0
40.6,70,70,0,0.0
38.77,70,70,0,0.0
44.42,70,70,0,0.0
43.98,70,70,0,0.0
47.25,70,70,0,0.0
43.24,70,70,0,0.0
48.2,70,70,0,0.0
45.17,70,70,0,0.0
44.76,70,70,0,0.0
48.76,70,70,0,0.0
47.21,70,70,0,0.0
40.33,70,70,0,0.0
44.49,70,70,0,0.0
43.5,70,70,0,0.0
45.07,70,70,0,0.0
38.94,70,70,0,0.0
42.03,70,70,0,0.0
39.22,69,69,0,0.0
47.53,69,69,0,0.0
44.14,69,69,0,0.0
48.53,69,69,0,0.0
41.09,69,69,0,0.0
42.92,69,69,0,0.0
43.29,69,69,0,0.0
45.77,69,69,0,0.0
41.93,69,69,0,0.0
46.98,69,69,0,0.0
45.33,69,69,0,0.0
36.97,69,69,0,0.0
46.15,69,69,0,0.0
49.76,69,69,0,0.0
42.49,69,69,0,0.0
42.44,69,69,0,0.0
46.41,69,69,0,0.0
41.0,69,69,0,0.0
48.55,69,69,0,0.0
47.18,69,69,0,0.0
43.07,69,69,0,0.0
44.18,69,69,0,0.0
46.07,69,69,0,0.0
41.54,69,69,0,0.0
46.78,69,69,0,0.0
44.41,69,69,0,0.0
50.77,69,69,0,0.0
44.59,68,68,0,0.0
43.27,68,68,0,0.0
44.3,68,68,0,0.0
47.96,68,68,0,0.0
43.92,68,68,0,0.0
45.59,68,68,0,0.0
41.9,68,68,0,0.0
47.08,68,68,0,0.0
45.86,68,68,0,0.0
48.7,68,68,0,0.0
48.97,68,68,0,0.0
42.68,68,68,0,0.0
44.64,68,68,0,0.0
43.43,68,68,0,0.0
47.47,68,68,0,0.0
41.89,68,68,0,0.0
45.28,68,68,0,0.0
43.54,68,68,0,0.0
45.05,68,68,0,0.0
40.71,68,68,0,0.0
42.3,68,68,0,0.0
44.48,68,68,0,0.0
42.61,68,68,0,0.0
43.79,68,68,0,0.0
38.57,68,68,0,0.0
41.6,68,68,0,0.0
40.69,67,67,0,0.0
44.88,67,67,0,0.0
44.07,67,67,0,0.0
44.36,67,67,0,0.0
47.71,67,67,0,0.0
43.65,67,67,0,0.0
44.47,67,67,0,0.0
37.86,67,67,0,0.0
48.1,67,67,0,0.0
49.46,67,67,0,0.0
47.93,67,67,0,0.0
41.87,67,67,0,0.0
49.93,67,67,0,0.0
41.71,67,67,0,0.0
45.4,67,67,0,0.0
41.18,67,67,0,0.0
42.99,67,67,0,0.0
49.56,67,67,0,0.0
44.73,67,67,0,0.0
43.83,67,67,0,0.0
45.78,67,67,0,0.0
47.27,67,67,0,0.0
46.09,67,67,0,0.0
45.41,67,67,0,0.0
45.01,67,67,0,0.0
42.11,67,67,0,0.0
41.42,67,67,0,0.0
42.97,67,67,0,0.0
43.26,67,67,0,0.0
44.94,67,67,0,0.0
48.85,67,67,0,0.0
45.98,67,67,0,0.0
40.55,67,67,0,0.0
38.96,67,67,0,0.0
39.01,67,67,0,0.0
43.44,67,67,0,0.0
41.83,67,67,0,0.0
46.02,67,67,0,0.0
44.31,66,66,0,0.0
47.16,66,66,0,0.0
50.19,66,66,0,0.0
39.32,66,66,0,0.0
45.04,66,66,0,0.0
44.72,66,66,0,0.0
48.82,66,66,0,0.0
48.67,66,66,0,0.0
48.64,66,66,0,0.0
44.85,66,66,0,0.0
40.05,66,66,0,0.0
43.47,66,66,0,0.0
45.63,66,66,0,0.0
43.05,66,66,0,0.0
46.12,66,66,0,0.0
44.21,66,66,0,0.0
44.12,66,66,0,0.0
46.6,66,66,0,0.0
43.69,66,66,0,0.0
48.03,66,66,0,0.0
47.2,66,66,0,0.0
47.84,66,66,0,0.0
43.21,66,66,0,0.0
43.3,66,66,0,0.0
47.26,66,66,0,0.0
49.32,66,66,0,0.0
45.42,66,66,0,0.0
47.63,66,66,0,0.0
44.25,66,66,0,0.0
46.93,66,66,0,0.0
47.85,66,66,0,0.0
49.07,65,65,0,0.0
44.57,65,65,0,0.0
40.13,65,65,0,0.0
43.23,65,65,0,0.0
50.45,65,65,0,0.0
48.78,65,65,0,0.0
46.47,65,65,0,0.0
42.75,65,65,0,0.0
48.87,65,65,0,0.0
46.46,65,65,0,0.0
44.95,65,65,0,0.0
52.56,65,65,0,0.0
45.31,65,65,0,0.0
47.37,65,65,0,0.0
46.77,65,65,0,0.0
44.37,65,65,0,0.0
43.52,65,65,0,0.0
50.26,65,65,0,0.0
47.24,65,65,0,0.0
43.99,65,65,0,0.0
43.03,65,65,0,0.0
45.68,65,65,0,0.0
45.24,65,65,0,0.0
46.28,65,65,0,0.0
46.8,65,65,0,0.0
47.41,65,65,0,0.0
45.48,65,65,0,0.0
49.5,65,65,0,0.0
45.92,64,64,0,0.0
43.55,64,64,0,0.0
44.71,64,64,0,0.0
43.9,64,64,0,0.0
50.92,64,64,0,0.0
44.23,64,64,0,0.0
43.25,64,64,0,0.0
41.3,64,64,0,0.0
45.97,64,64,0,0.0
44.01,64,64,0,0.0
43.45,64,64,0,0.0
48.75,64,64,0,0.0
45.91,64,64,0,0.0
46.48,64,64,0,0.0
48.09,64,64,0,0.0
45.6,64,64,0,0.0
42.24,64,64,0,0.0
51.31,64,64,0,0.0
47.22,64,64,0,0.0
45.57,64,64,0,0.0
47.17,64,64,0,0.0
50.22,64,64,0,0.0
42.05,64,64,0,0.0
50.42,64,64,0,0.0
46.52,64,64,0,0.0
48.0,64,64,0,0.0
43.32,64,64,0,0.0
46.79,64,64,0,0.0
43.14,64,64,0,0.0
48.17,64,64,0,0.0
48.43,64,64,0,0.0
47.59,64,64,0,0.0
42.27,64,64,0,0.0
49.83,64,64,0,0.0
52.72,64,64,0,0.0
43.56,64,64,0,0.0
44.51,63,63,0,0.0
48.62,63,63,0,0.0
47.44,63,63,0,0.0
46.22,63,63,0,0.0
47.07,63,63,0,0.0
38.73,63,63,0,0.0
46.82,63,63,0,0.0
40.89,63,63,0,0.0
51.71,63,63,0,0.0
48.32,63,63,0,0.0
44.99,63,63,0,0.0
46.25,63,63,0,0.0
41.46,63,63,0,0.0
49.94,63,63,0,0.0
46.69,63,63,0,0.0
47.74,63,63,0,0.0
41.03,63,63,0,0.0
50.16,63,63,0,0.0
44.45,63,63,0,0.0
48.07,63,63,0,0.0
48.65,63,63,0,0.0
49.64,63,63,0,0.0
45.26,63,63,0,0.0
48.88,63,63,0,0.0
47.88,63,63,0,0.0
47.67,63,63,0,0.0
45.03,63,63,0,0.0
47.9,63,63,0,0.0
49.92,63,63,0,0.0
48.93,63,63,0,0.0
48.89,63,63,0,0.0
54.34,63,63,0,0.0
40.52,63,63,0,0.0
46.75,63,63,0,0.0
45.51,63,63,0,0.0
44.4,63,63,0,0.0
49.91,62,62,0,0.0
47.72,62,62,0,0.0
48.41,62,62,0,0.0
46.1,62,62,0,0.0
45.1,62,62,0,0.0
46.76,62,62,0,0.0
45.55,62,62,0,0.0
45.56,62,62,0,0.0
52.66,62,62,0,0.0
46.57,62,62,0,0.0
49.2,62,62,0,0.0
48.79,62,62,0,0.0
53.05,62,62,0,0.0
49.26,62,62,0,0.0
42.88,62,62,0,0.0
47.66,62,62,0,0.0
45.85,62,62,0,0.0
42.96,62,62,0,0.0
45.3,62,62,0,0.0
44.28,62,62,0,0.0
45.52,62,62,0,0.0
47.0,62,62,0,0.0
47.52,62,62,0,0.0
42.55,62,62,0,0.0
41.32,62,62,0,0.0
45.88,62,62,0,0.0
42.98,62,62,0,0.0
45.94,61,61,0,0.0
46.74,61,61,0,0.0
46.38,61,61,0,0.0
43.7,61,61,0,0.0
48.58,61,61,0,0.0
46.68,61,61,0,0.0
52.06,61,61,0,0.0
49.71,61,61,0,0.0
50.11,61,61,0,0.0
47.3,61,61,0,0.0
45.65,61,61,0,0.0
46.34,61,61,0,0.0
46.95,61,61,0,0.0
49.96,61,61,0,0.0
46.31,61,61,0,0.0
45.09,61,61,0,0.0
48.35,61,61,0,0.0
48.05,61,61,0,0.0
45.54,61,61,0,0.0
46.4,61,61,0,0.0
48.34,61,61,0,0.0
44.44,61,61,0,0.0
50.21,61,61,0,0.0
45.44,61,61,0,0.0
41.4,61,61,0,0.0
47.12,61,61,0,0.0
50.61,61,61,0,0.0
46.89,61,61,0,0.0
42.26,61,61,0,0.0
43.51,61,61,0,0.0
50.34,61,61,0,0.0
47.46,61,61,0,0.0
46.53,61,61,0,0.0
49.63,61,61,0,0.0
48.04,61,61,0,0.0
49.45,61,61,0,0.0
44.67,61,61,0,0.0
47.97,61,61,0,0.0
44.66,61,61,0,0.0
46.88,60,60,0,0.0
51.86,60,60,0,0.0
51.03,60,60,0,0.0
44.17,60,60,0,0.0
49.21,60,60,0,0.0
48.69,60,60,0,0.0
49.53,60,60,0,0.0
50.65,60,60,0,0.0
46.51,60,60,0,0.0
40.08,60,60,0,0.0
47.83,60,60,0,0.0
48.94,60,60,0,0.0
46.7,60,60,0,0.0
51.82,60,60,0,0.0
51.51,60,60,0,0.0
49.13,60,60,0,0.0
50.49,60,60,0,0.0
49.08,60,60,0,0.0
45.93,60,60,0,0.0
48.4,60,60,0,0.0
45.75,60,60,0,0.0
46.24,60,60,0,0.0
49.61,60,60,0,0.0
47.87,60,60,0,0.0
44.86,60,60,0,0.0
53.1,60,60,0,0.0
47.36,60,60,0,0.0
47.33,60,60,0,0.0
48.23,60,60,0,0.0
52.36,59,59,0,0.0
51.48,59,59,0,0.0
48.46,59,59,0,0.0
48.11,59,59,0,0.0
49.44,59,59,0,0.0
47.75,59,59,0,0.0
42.35,59,59,0,0.0
47.42,59,59,0,0.0
45.5,59,59,0,0.0
44.89,59,59,0,0.0
49.41,59,59,0,0.0
49.58,59,59,0,0.0
45.13,59,59,0,0.0
49.38,59,59,0,0.0
43.67,59,59,0,0.0
44.24,59,59,0,0.0
50.28,59,59,0,0.0
41.55,59,59,0,0.0
45.82,59,59,0,0.0
52.55,59,59,0,0.0
48.86,59,59,0,0.0
47.28,59,59,0,0.0
46.81,59,59,0,0.0
46.61,59,59,0,0.0
46.23,59,59,0,0.0
46.65,59,59,0,0.0
44.92,59,59,0,0.0
51.37,59,59,0,0.0
54.43,59,59,0,0.0
49.57,59,59,0,0.0
47.14,58,58,0,0.0
50.36,58,58,0,0.0
49.03,58,58,0,0.0
49.75,58,58,0,0.0
48.56,58,58,0,0.0
48.19,58,58,0,0.0
51.6,58,58,0,0.0
48.81,58,58,0,0.0
45.99,58,58,0,0.0
44.93,58,58,0,0.0
47.81,58,58,0,0.0
49.35,58,58,0,0.0
50.99,58,58,0,0.0
47.05,58,58,0,0.0
47.69,58,58,0,0.0
48.77,58,58,0,0.0
49.14,58,58,0,0.0
45.49,58,58,0,0.0
50.18,58,58,0,0.0
49.9,58,58,0,0.0
46.2,58,58,0,0.0
42.41,58,58,0,0.0
50.03,58,58,0,0.0
49.25,58,58,0,0.0
47.6,58,58,0,0.0
48.22,58,58,0,0.0
48.3,58,58,0,0.0
48.47,58,58,0,0.0
49.47,58,58,0,0.0
43.15,58,58,0,0.0
50.38,58,58,0,0.0
48.95,58,58,0,0.0
51.09,58,58,0,0.0
47.11,57,57,0,0.0
45.21,57,57,0,0.0
46.44,57,57,0,0.0
47.5,57,57,0,0.0
44.09,57,57,0,0.0
42.1,57,57,0,0.0
53.82,57,57,0,0.0
47.19,57,57,0,0.0
45.7,57,57,0,0.0
50.98,57,57,0,0.0
44.81,57,57,0,0.0
43.63,57,57,0,0.0
54.63,57,57,0,0.0
43.77,57,57,0,0.0
49.31,57,57,0,0.0
48.45,57,57,0,0.0
42.95,57,57,0,0.0
49.27,57,57,0,0.0
54.89,57,57,0,0.0
46.59,57,57,0,0.0
51.73,57,57,0,0.0
49.95,57,57,0,0.0
41.91,57,57,0,0.0
52.6,57,57,0,0.0
47.31,57,57,0,0.0
49.98,57,57,0,0.0
45.66,57,57,0,0.0
44.96,57,57,0,0.0
46.14,56,56,0,0.0
47.86,56,56,0,0.0
43.16,56,56,0,0.0
53.92,56,56,0,0.0
44.74,56,56,0,0.0
51.63,56,56,0,0.0
48.02,56,56,0,0.0
48.01,56,56,0,0.0
47.35,56,56,0,0.0
47.98,56,56,0,0.0
53.9,56,56,0,0.0
46.58,56,56,0,0.0
50.71,56,56,0,0.0
49.43,56,56,0,0.0
50.87,56,56,0,0.0
50.43,56,56,0,0.0
51.57,56,56,0,0.0
45.73,56,56,0,0.0
45.35,56,56,0,0.0
49.19,56,56,0,0.0
48.14,56,56,0,0.0
46.56,56,56,0,0.0
44.13,56,56,0,0.0
50.6,56,56,0,0.0
52.84,56,56,0,0.0
50.54,56,56,0,0.0
47.73,56,56,0,0.0
47.64,56,56,0,0.0
48.57,56,56,0,0.0
45.43,56,56,0,0.0
49.65,55,55,0,0.0
47.45,55,55,0,0.0
49.05,55,55,0,0.0
51.96,55,55,0,0.0
52.75,55,55,0,0.0
48.61,55,55,0,0.0
48.5,55,55,0,0.0
50.95,55,55,0,0.0
50.5,55,55,0,0.0
51.62,55,55,0,0.0
50.33,55,55,0,0.0
50.78,55,55,0,0.0
53.29,55,55,0,0.0
48.6,55,55,0,0.0
46.99,55,55,0,0.0
50.01,55,55,0,0.0
46.35,55,55,0,0.0
50.58,55,55,0,0.0
51.4,55,55,0,0.0
47.7,55,55,0,0.0
48.84,55,55,0,0.0
52.77,55,55,0,0.0
51.68,55,55,0,0.0
49.42,55,55,0,0.0
47.01,55,55,0,0.0
45.61,55,55,0,0.0
51.52,55,55,0,0.0
47.65,55,55,0,0.0
47.92,55,55,0,0.0
47.79,55,55,0,0.0
53.39,55,55,0,0.0
49.34,55,55,0,0.0
45.11,55,55,0,0.0
51.06,55,55,0,0.0
50.96,55,55,0,0.0
49.28,55,55,0,0.0
50.57,54,54,0,0.0
53.58,54,54,0,0.0
49.06,54,54,0,0.0
45.96,54,54,0,0.0
50.51,54,54,0,0.0
49.8,54,54,0,0.0
49.88,54,54,0,0.0
50.24,54,54,0,0.0
52.85,54,54,0,0.0
49.16,54,54,0,0.0
53.11,54,54,0,0.0
52.45,54,54,0,0.0
51.28,54,54,0,0.0
50.97,54,54,0,0.0
47.39,54,54,0,0.0
49.36,54,54,0,0.0
53.34,54,54,0,0.0
47.58,54,54,0,0.0
50.2,54,54,0,0.0
48.25,54,54,0,0.0
48.98,54,54,0,0.0
49.89,53,53,0,0.0
49.24,53,53,0,0.0
47.51,53,53,0,0.0
51.83,53,53,0,0.0
50.1,53,53,0,0.0
44.91,53,53,0,0.0
55.22,53,53,0,0.0
47.03,53,53,0,0.0
49.17,53,53,0,0.0
52.98,53,53,0,0.0
50.72,53,53,0,0.0
50.63,53,53,0,0.0
55.01,53,53,0,0.0
47.8,53,53,0,0.0
47.77,53,53,0,0.0
51.42,53,53,0,0.0
50.41,53,53,0,0.0
50.53,53,53,0,0.0
50.81,53,53,0,0.0
47.1,53,53,0,0.0
47.62,53,53,0,0.0
52.25,53,53,0,0.0
53.84,53,53,0,0.0
53.6,53,53,0,0.0
51.25,53,53,0,0.0
49.72,53,53,0,0.0
48.52,53,53,0,0.0
54.2,53,53,0,0.0
48.36,53,53,0,0.0
43.12,53,53,0,0.0
51.12,53,53,0,0.0
53.65,53,53,0,0.0
45.25,53,53,0,0.0
48.18,53,53,0,0.0
49.68,53,53,0,0.0
49.15,53,53,0,0.0
49.62,53,53,0,0.0
51.05,53,53,0,0.0
46.21,53,53,0,0.0
50.04,53,53,0,0.0
50.31,52,52,0,0.0
50.9,52,52,0,0.0
49.02,52,52,0,0.0
49.55,52,52,0,0.0
51.17,52,52,0,0.0
52.28,52,52,0,0.0
48.66,52,52,0,0.0
48.33,52,52,0,0.0
48.15,52,52,0,0.0
45.76,52,52,0,0.0
46.18,52,52,0,0.0
51.27,52,52,0,0.0
51.94,52,52,0,0.0
52.89,52,52,0,0.0
47.43,52,52,0,0.0
53.02,52,52,0,0.0
47.48,52,52,0,0.0
48.92,52,52,0,0.0
51.43,52,52,0,0.0
46.72,52,52,0,0.0
51.33,52,52,0,0.0
50.13,52,52,0,0.0
50.62,52,52,0,0.0
46.37,52,52,0,0.0
48.8,52,52,0,0.0
48.29,52,52,0,0.0
51.59,52,52,0,0.0
53.12,52,52,0,0.0
47.91,52,52,0,0.0
51.39,52,52,0,0.0
51.3,52,52,0,0.0
50.3,52,52,0,0.0
52.16,52,52,0,0.0
54.94,52,52,0,0.0
53.18,52,52,0,0.0
0.0,52,52,0,0.0
48.26,51,51,0,0.0
54.17,51,51,0,0.0
52.02,51,51,0,0.0
49.52,51,51,0,0.0
49.37,51,51,0,0.0
51.91,51,51,0,0.0
45.14,51,51,0,0.0
47.09,51,51,0,0.0
53.41,51,51,0,0.0
52.22,51,51,0,0.0
51.02,51,51,0,0.0
50.76,51,51,0,0.0
53.98,51,51,0,0.0
55.02,51,51,0,0.0
51.93,51,51,0,0.0
53.22,51,51,0,0.0
51.24,51,51,0,0.0
51.16,51,51,0,0.0
47.34,51,51,0,0.0
51.61,51,51,0,0.0
52.33,51,51,0,0.0
49.77,51,51,0,0.0
52.41,51,51,0,0.0
50.89,51,51,0,0.0
51.04,51,51,0,0.0
46.87,51,51,0,0.0
49.3,50,50,0,0.0
48.68,50,50,0,0.0
49.79,50,50,0,0.0
54.85,50,50,0,0.0
51.84,50,50,0,0.0
47.55,50,50,0,0.0
52.15,50,50,0,0.0
46.96,50,50,0,0.0
56.06,50,50,0,0.0
50.07,50,50,0,0.0
49.7,50,50,0,0.0
50.66,50,50,0,0.0
49.04,50,50,0,0.0
48.54,50,50,0,0.0
51.7,50,50,0,0.0
53.89,50,50,0,0.0
54.51,50,50,0,0.0
51.56,50,50,0,0.0
49.81,50,50,0,0.0
52.42,50,50,0,0.0
52.04,50,50,0,0.0
52.67,50,50,0,0.0
53.44,50,50,0,0.0
54.72,50,50,0,0.0
53.76,50,50,0,0.0
49.73,50,50,0,0.0
47.23,50,50,0,0.0
55.61,50,50,0,0.0
53.54,50,50,0,0.0
46.55,50,50,0,0.0
48.06,50,50,0,0.0
53.95,50,50,0,0.0
54.33,49,49,0,0.0
48.51,49,49,0,0.0
50.88,49,49,0,0.0
53.04,49,49,0,0.0
52.86,49,49,0,0.0
55.39,49,49,0,0.0
50.8,49,49,0,0.0
52.5,49,49,0,0.0
52.4,49,49,0,0.0
51.65,49,49,0,0.0
50.59,49,49,0,0.0
46.67,49,49,0,0.0
56.88,49,49,0,0.0
51.92,49,49,0,0.0
52.0,49,49,0,0.0
50.7,49,49,0,0.0
48.39,49,49,0,0.0
49.85,49,49,0,0.0
55.12,49,49,0,0.0
49.39,49,49,0,0.0
50.39,49,49,0,0.0
55.09,49,49,0,0.0
49.6,49,49,0,0.0
52.07,49,49,0,0.0
57.15,49,49,0,0.0
53.5,49,49,0,0.0
58.55,49,49,0,0.0
52.34,49,49,0,0.0
51.47,49,49,0,0.0
49.78,49,49,0,0.0
53.03,49,49,0,0.0
49.82,49,49,0,0.0
51.45,49,49,0,0.0
53.36,49,49,0,0.0
56.32,49,49,0,0.0
55.99,49,49,0,0.0
54.06,49,49,0,0.0
50.23,49,49,0,0.0
50.46,49,49,0,0.0
49.01,49,49,0,0.0
51.95,49,49,0,0.0
55.5,49,49,0,0.0
49.67,49,49,0,0.0
56.87,49,49,0,0.0
48.38,49,49,0,0.0
54.7,49,49,0,0.0
54.36,48,48,0,0.0
55.14,48,48,0,0.0
57.18,48,48,0,0.0
53.51,48,48,0,0.0
52.97,48,48,0,0.0
51.07,48,48,0,0.0
52.03,48,48,0,0.0
57.38,48,48,0,0.0
52.9,48,48,0,0.0
52.62,48,48,0,0.0
50.52,48,48,0,0.0
57.31,48,48,0,0.0
51.46,48,48,0,0.0
55.81,48,48,0,0.0
53.27,48,48,0,0.0
47.61,48,48,0,0.0
52.12,48,48,0,0.0
52.8,48,48,0,0.0
47.95,48,48,0,0.0
53.13,48,48,0,0.0
54.25,48,48,0,0.0
51.18,48,48,0,0.0
51.2,48,48,0,0.0
52.46,48,48,0,0.0
51.81,48,48,0,0.0
46.3,48,48,0,0.0
50.93,48,48,0,0.0
51.5,48,48,0,0.0
54.04,48,48,0,0.0
48.48,48,48,0,0.0
50.82,48,48,0,0.0
52.08,48,48,0,0.0
53.07,48,48,0,0.0
52.88,48,48,0,0.0
50.29,48,48,0,0.0
50.75,48,48,0,0.0
52.59,48,48,0,0.0
49.59,47,47,0,0.0
45.67,47,47,0,0.0
52.05,47,47,0,0.0
54.48,47,47,0,0.0
50.25,47,47,0,0.0
51.66,47,47,0,0.0
51.9,47,47,0,0.0
50.67,47,47,0,0.0
54.99,47,47,0,0.0
50.37,47,47,0,0.0
51.13,47,47,0,0.0
51.75,47,47,0,0.0
53.37,47,47,0,0.0
53.32,47,47,0,0.0
47.15,47,47,0,0.0
54.49,47,47,0,0.0
57.3,47,47,0,0.0
55.88,47,47,0,0.0
50.32,47,47,0,0.0
52.29,47,47,0,0.0
51.29,47,47,0,0.0
47.94,47,47,0,0.0
53.68,47,47,0,0.0
52.71,47,47,0,0.0
55.85,47,47,0,0.0
57.58,47,47,0,0.0
54.45,46,46,0,0.0
52.58,46,46,0,0.0
53.96,46,46,0,0.0
57.83,46,46,0,0.0
52.83,46,46,0,0.0
50.94,46,46,0,0.0
49.1,46,46,0,0.0
51.23,46,46,0,0.0
50.4,46,46,0,0.0
51.8,46,46,0,0.0
51.85,46,46,0,0.0
55.95,46,46,0,0.0
52.27,46,46,0,0.0
52.69,46,46,0,0.0
52.24,46,46,0,0.0
53.35,46,46,0,0.0
55.21,46,46,0,0.0
53.52,46,46,0,0.0
51.15,46,46,0,0.0
51.67,46,46,0,0.0
50.69,46,46,0,0.0
50.06,46,46,0,0.0
50.86,46,46,0,0.0
53.93,46,46,0,0.0
55.91,46,46,0,0.0
54.18,46,46,0,0.0
55.13,46,46,0,0.0
55.63,46,46,0,0.0
53.7,46,46,0,0.0
56.49,46,46,0,0.0
51.32,46,46,0,0.0
50.15,46,46,0,0.0
53.43,46,46,0,0.0
53.46,46,46,0,0.0
50.84,46,46,0,0.0
54.12,46,46,0,0.0
54.46,46,46,0,0.0
55.54,46,46,0,0.0
49.54,45,45,0,0.0
55.84,45,45,0,0.0
55.17,45,45,0,0.0
54.02,45,45,0,0.0
52.39,45,45,0,0.0
55.96,45,45,0,0.0
51.1,45,45,0,0.0
51.87,45,45,0,0.0
53.75,45,45,0,0.0
51.88,45,45,0,0.0
53.16,45,45,0,0.0
47.99,45,45,0,0.0
52.49,45,45,0,0.0
58.62,45,45,0,0.0
51.77,45,45,0,0.0
52.68,45,45,0,0.0
51.11,45,45,0,0.0
57.54,45,45,0,0.0
49.51,45,45,0,0.0
53.87,45,45,0,0.0
51.89,45,45,0,0.0
54.55,45,45,0,0.0
52.91,45,45,0,0.0
50.73,45,45,0,0.0
54.73,45,45,0,0.0
51.54,45,45,0,0.0
58.46,45,45,0,0.0
51.44,45,45,0,0.0
48.49,45,45,0,0.0
53.24,45,45,0,0.0
43.74,45,45,0,0.0
52.76,45,45,0,0.0
48.83,45,45,0,0.0
56.97,44,44,0,0.0
53.78,44,44,0,0.0
54.8,44,44,0,0.0
55.62,44,44,0,0.0
54.53,44,44,0,0.0
55.45,44,44,0,0.0
56.37,44,44,0,0.0
52.52,44,44,0,0.0
52.82,44,44,0,0.0
56.29,44,44,0,0.0
55.77,44,44,0,0.0
57.89,44,44,0,0.0
52.65,44,44,0,0.0
50.05,44,44,0,0.0
47.57,44,44,0,0.0
48.74,44,44,0,0.0
52.7,44,44,0,0.0
50.27,44,44,0,0.0
50.74,44,44,0,0.0
54.26,44,44,0,0.0
50.48,44,44,0,0.0
55.6,44,44,0,0.0
51.49,44,44,0,0.0
54.31,44,44,0,0.0
56.39,44,44,0,0.0
56.22,44,44,0,0.0
56.26,44,44,0,0.0
58.5,44,44,0,0.0
54.67,44,44,0,0.0
50.0,44,44,0,0.0
51.41,44,44,0,0.0
54.5,44,44,0,0.0
52.47,43,43,0,0.0
57.26,43,43,0,0.0
56.17,43,43,0,0.0
57.75,43,43,0,0.0
49.09,43,43,0,0.0
55.52,43,43,0,0.0
57.82,43,43,0,0.0
54.61,43,43,0,0.0
51.01,43,43,0,0.0
54.32,43,43,0,0.0
54.82,43,43,0,0.0
49.18,43,43,0,0.0
55.83,43,43,0,0.0
54.28,43,43,0,0.0
56.27,43,43,0,0.0
49.33,43,43,0,0.0
52.21,43,43,0,0.0
54.07,43,43,0,0.0
54.71,43,43,0,0.0
57.24,43,43,0,0.0
53.66,43,43,0,0.0
55.56,43,43,0,0.0
55.23,43,43,0,0.0
60.02,43,43,0,0.0
53.21,43,43,0,0.0
50.02,43,43,0,0.0
48.13,43,43,0,0.0
52.51,43,43,0,0.0
52.93,43,43,0,0.0
53.19,43,43,0,0.0
60.71,42,42,0,0.0
55.82,42,42,0,0.0
56.85,42,42,0,0.0
52.32,42,42,0,0.0
53.17,42,42,0,0.0
52.13,42,42,0,0.0
51.64,42,42,0,0.0
